District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Create Date/Time,Latitude,Longitude
LUCKNOW,P15042102158,C1,PS2,PHONE,Dispute,Dispute In Hospital,15/04/2021 03:54:00,26.851,80.996
LUCKNOW,P15042102360,C1,PS2,PHONE,Differently Abled People,Mad /Retarded Person,15/04/2021 05:25:00,26.851,80.985
LUCKNOW,P15042103785,C1,PS2,PHONE,Female Sexual Harrassment,Teasing On Public Place,15/04/2021 08:56:00,26.860,80.991
LUCKNOW,P15042105834,C1,PS2,PHONE,Corona,Open School/Coaching Institution/College/Office,15/04/2021 11:36:00,26.857,80.997
LUCKNOW,P15042107097,C1,PS2,PHONE,Corona,Suspect Found Infected,15/04/2021 13:07:00,26.849,81.014
LUCKNOW,P15042107718,C1,PS2,PHONE,Domestic Violence,Beating Senior Citizen,15/04/2021 13:55:00,26.846,81.004
LUCKNOW,P15042107824,C1,PS2,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,15/04/2021 14:03:00,26.853,80.998
LUCKNOW,P15042108190,C1,PS2,PHONE,Corona,Public Gathering,15/04/2021 14:35:00,26.852,80.989
LUCKNOW,P15042108252,C1,PS2,PHONE,Unknown,Unknown,15/04/2021 14:39:00,26.861,80.985
LUCKNOW,P15042108689,C1,PS2,PHONE,Property Disputes,Boundary Dispute,15/04/2021 15:11:00,26.854,80.990
LUCKNOW,P15042110355,C1,PS2,PHONE,Dispute,Dispute In Hospital,15/04/2021 16:56:00,26.854,80.994
LUCKNOW,P15042111638,C1,PS2,PHONE,Robbery,On Road,15/04/2021 18:14:00,26.852,80.990
LUCKNOW,P15042112244,C1,PS2,PHONE,Unknown,Unknown,15/04/2021 18:51:00,26.856,80.973
LUCKNOW,P15042116057,C1,PS2,PHONE,Missing,Women,15/04/2021 22:12:00,26.850,80.995
LUCKNOW,P16042100245,C1,PS2,PHONE,Corona,Help For Other,16/04/2021 00:25:00,26.851,81.020
LUCKNOW,P16042100396,C1,PS2,WhatsApp,Corona,Help For Other,16/04/2021 00:49:00,26.851,81.020
LUCKNOW,P16042103240,C1,PS2,TWITTER,Corona,Help For Other,16/04/2021 09:41:00,26.842,80.992
LUCKNOW,P16042104528,C1,PS2,PHONE,Dispute,Money Transactions Dispute,16/04/2021 11:24:00,26.864,80.981
LUCKNOW,P16042105635,C1,PS2,TWITTER,Corona,Help For Other,16/04/2021 12:54:00,26.847,81.003
LUCKNOW,P16042105953,C1,PS2,NERS112,Sos,Sos,16/04/2021 13:21:00,26.857,80.993
LUCKNOW,P16042106103,C1,PS2,PHONE,Information Against Police,Misbehavior By Ps Incharge,16/04/2021 13:33:00,26.862,80.994
LUCKNOW,P16042106125,C1,PS2,PHONE,Dispute,Dispute With Drunk Person,16/04/2021 13:35:00,26.847,80.997
LUCKNOW,P16042107090,C1,PS2,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,16/04/2021 14:57:00,26.843,80.991
LUCKNOW,P16042107854,C1,PS2,PHONE,Corona,Help For Other,16/04/2021 16:00:00,26.862,80.983
LUCKNOW,P16042108107,C1,PS2,TWITTER,Corona,Help For Other,16/04/2021 16:22:00,26.852,81.002
LUCKNOW,P16042108233,C1,PS2,PHONE,Threat In Person,Threatening To Kill,16/04/2021 16:33:00,26.851,80.990
LUCKNOW,P16042108872,C1,PS2,TWITTER,Corona,Help For Other,16/04/2021 17:19:00,26.847,81.003
LUCKNOW,P16042109602,C1,PS2,TWITTER,Corona,Help For Other,16/04/2021 18:15:00,26.851,80.996
LUCKNOW,P16042110023,C1,PS2,PHONE,Dispute,Other Dispute,16/04/2021 18:42:00,26.848,81.008
LUCKNOW,P16042110329,C1,PS2,PHONE,Threat In Person,Attack,16/04/2021 19:01:00,26.842,80.997
LUCKNOW,P16042111067,C1,PS2,PHONE,Corona,Suspect Found Infected,16/04/2021 19:47:00,26.862,80.983
LUCKNOW,P16042112247,C1,PS2,NERS112,Sos,Sos,16/04/2021 20:53:00,26.848,81.016
LUCKNOW,P16042112439,C1,PS2,PHONE,Corona,Open School/Coaching Institution/College/Office,16/04/2021 21:02:00,26.860,81.000
LUCKNOW,P16042112814,C1,PS2,TWITTER,Corona,Help For Other,16/04/2021 21:19:00,26.851,80.996
LUCKNOW,P16042113944,C1,PS2,TWITTER,Corona,Help For Other,16/04/2021 22:04:00,26.857,81.006
LUCKNOW,P16042113969,C1,PS2,PHONE,Corona,Public Gathering,16/04/2021 22:05:00,26.855,81.003
LUCKNOW,P16042114163,C1,PS2,PHONE,Missing,Grp- Person Accident By Train ,16/04/2021 22:13:00,26.860,80.986
LUCKNOW,P17042100888,C1,PS2,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,17/04/2021 01:51:00,26.847,81.003
LUCKNOW,P17042101242,C1,PS2,TWITTER,Corona,Help For Other,17/04/2021 03:42:00,26.856,80.998
LUCKNOW,P17042102610,C1,PS2,PHONE,Corona,Open School/Coaching Institution/College/Office,17/04/2021 08:24:00,26.852,80.990
LUCKNOW,P17042102627,C1,PS2,PHONE,Corona,Open School/Coaching Institution/College/Office,17/04/2021 08:25:00,26.856,81.007
LUCKNOW,P17042103518,C1,PS2,PHONE,Corona,Help For Other,17/04/2021 09:37:00,26.851,81.013
LUCKNOW,P17042105117,C1,PS2,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,17/04/2021 11:43:00,26.846,81.013
LUCKNOW,P17042106076,C1,PS2,PHONE,Dispute,Money Transactions Dispute,17/04/2021 13:01:00,26.847,80.987
LUCKNOW,P17042109078,C1,PS2,PHONE,Corona,Quarantine Violation,17/04/2021 17:19:00,26.856,80.999
LUCKNOW,P17042109483,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,17/04/2021 17:47:00,26.849,80.997
LUCKNOW,P17042110938,C1,PS2,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,17/04/2021 19:32:00,26.849,80.997
LUCKNOW,P17042111480,C1,PS2,PHONE,Unknown,Unknown,17/04/2021 20:07:00,26.858,80.989
LUCKNOW,P17042112662,C1,PS2,PHONE,Corona,Help For Other,17/04/2021 21:08:00,26.849,80.996
LUCKNOW,P17042113111,C1,PS2,PHONE,Corona,Help For Other,17/04/2021 21:30:00,26.850,80.984
LUCKNOW,P17042113351,C1,PS2,PHONE,Corona,Gathering Playing In Open,17/04/2021 21:41:00,26.858,80.985
LUCKNOW,P18042101002,C1,PS2,PHONE,Missing,Mobile,18/04/2021 04:24:00,26.850,81.020
LUCKNOW,P18042102975,C1,PS2,PHONE,Corona,Gathering On Street Park,18/04/2021 09:02:00,26.851,81.013
LUCKNOW,P18042103096,C1,PS2,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,18/04/2021 09:11:00,26.859,80.998
LUCKNOW,P18042103816,C1,PS2,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,18/04/2021 10:08:00,26.848,80.992
LUCKNOW,P18042103890,C1,PS2,PHONE,Murder,Other Means,18/04/2021 10:13:00,26.852,80.990
LUCKNOW,P18042103928,C1,PS2,PHONE,Found Deadbody,Woman Dead Body,18/04/2021 10:15:00,26.851,81.015
LUCKNOW,P18042104314,C1,PS2,PHONE,Threat In Person,Attack,18/04/2021 10:45:00,26.856,80.998
LUCKNOW,P18042104910,C1,PS2,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,18/04/2021 11:32:00,26.843,80.997
LUCKNOW,P18042107650,C1,PS2,PHONE,Corona,Help For Other,18/04/2021 15:09:00,26.859,80.998
LUCKNOW,P18042107898,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,18/04/2021 15:32:00,26.849,81.014
LUCKNOW,P18042108750,C1,PS2,TWITTER,Corona,Help For Other,18/04/2021 16:48:00,26.849,80.990
LUCKNOW,P18042108813,C1,PS2,PHONE,Corona,Help For Other,18/04/2021 16:52:00,26.848,80.995
LUCKNOW,P18042109011,C1,PS2,PHONE,Corona,Help For Other,18/04/2021 17:10:00,26.851,80.988
LUCKNOW,P19042102345,C1,PS2,PHONE,Found Deadbody,Woman Dead Body,19/04/2021 06:28:00,26.854,80.989
LUCKNOW,P19042102500,C1,PS2,PHONE,Found Deadbody,Male Dead Body,19/04/2021 06:54:00,26.861,80.986
LUCKNOW,P19042102696,C1,PS2,PHONE,Found Deadbody,Woman Dead Body,19/04/2021 07:20:00,26.849,80.995
LUCKNOW,P19042103311,C1,PS2,PHONE,Theft,Two Wheeler Vehicle,19/04/2021 08:16:00,26.856,80.998
LUCKNOW,P19042103605,C1,PS2,PHONE,Domestic Violence,Domestic Violence Against Men Or Boy Or Seniormen,19/04/2021 08:43:00,26.847,81.003
LUCKNOW,P19042104243,C1,PS2,PHONE,Threat In Person,Attack,19/04/2021 09:33:00,26.852,80.990
LUCKNOW,P19042106150,C1,PS2,PHONE,Theft,Residential Building,19/04/2021 11:35:00,26.822,81.010
LUCKNOW,P19042107508,C1,PS2,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,19/04/2021 12:46:00,26.852,80.990
LUCKNOW,P19042107830,C1,PS2,WhatsApp,Corona,Help For Other,19/04/2021 13:00:00,26.850,80.983
LUCKNOW,P19042107960,C1,PS2,PHONE,Unknown,Unknown,19/04/2021 13:05:00,26.855,81.003
LUCKNOW,P19042108749,C1,PS2,PHONE,Dispute,Money Transactions Dispute,19/04/2021 13:40:00,26.843,80.997
LUCKNOW,P19042110154,C1,PS2,PHONE,Dispute,Other Dispute,19/04/2021 14:45:00,26.849,80.987
LUCKNOW,P19042111538,C1,PS2,PHONE,Unknown,Unknown,19/04/2021 15:47:00,26.858,80.986
LUCKNOW,P19042111621,C1,PS2,PHONE,Corona,Suspect Found Infected,19/04/2021 15:51:00,26.853,80.989
LUCKNOW,P19042112511,C1,PS2,PHONE,Domestic Violence,Expellinghouse Wife By Husband Or Family Members From House,19/04/2021 16:32:00,26.859,80.975
LUCKNOW,P19042113038,C1,PS2,TWITTER,Corona,Help For Other,19/04/2021 16:58:00,26.854,80.994
LUCKNOW,P19042116495,C1,PS2,PHONE,Dispute,Other Dispute,19/04/2021 20:03:00,26.850,80.985
LUCKNOW,P19042116523,C1,PS2,PHONE,Dispute,Other Dispute,19/04/2021 20:04:00,26.850,81.005
LUCKNOW,P19042116696,C1,PS2,PHONE,Dispute,Dispute With Drunk Person,19/04/2021 20:12:00,26.850,80.985
LUCKNOW,P19042119032,C1,PS2,PHONE,Cyber Crimes,Bank Account Hacking,19/04/2021 21:58:00,26.857,80.985
LUCKNOW,P19042120567,C1,PS2,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,19/04/2021 23:10:00,26.851,81.005
LUCKNOW,P20042100768,C1,PS2,PHONE,Found Deadbody,Male Dead Body,20/04/2021 02:10:00,26.844,81.005
LUCKNOW,P20042100890,C1,PS2,PHONE,Threat In Person,Attack,20/04/2021 02:49:00,26.843,80.999
LUCKNOW,P20042100943,C1,PS2,PHONE,Dispute,Other Dispute,20/04/2021 03:16:00,26.852,80.990
LUCKNOW,P20042100986,C1,PS2,PHONE,Threat In Person,Threatening To Kill,20/04/2021 03:41:00,26.851,80.983
LUCKNOW,P20042101242,C1,PS2,PHONE,Corona,Help For Other,20/04/2021 05:55:00,26.856,81.007
LUCKNOW,P20042103894,C1,PS2,PHONE,Unknown,Unknown,20/04/2021 10:17:00,26.846,80.998
LUCKNOW,P20042104357,C1,PS2,PHONE,Dispute,Money Transactions Dispute,20/04/2021 10:52:00,26.853,81.021
LUCKNOW,P20042104435,C1,PS2,PHONE,Corona,Help For Other,20/04/2021 10:59:00,26.846,81.012
LUCKNOW,P20042105068,C1,PS2,PHONE,Dispute,Money Transactions Dispute,20/04/2021 11:50:00,26.849,80.996
LUCKNOW,P20042105401,C1,PS2,PHONE,Threat In Person,Attack,20/04/2021 12:13:00,26.856,80.998
LUCKNOW,P20042107873,C1,PS2,PHONE,Unknown,Unknown,20/04/2021 15:17:00,26.846,80.988
LUCKNOW,P20042108593,C1,PS2,NERS112,Sos,Sos,20/04/2021 16:15:00,26.858,81.003
LUCKNOW,P20042109112,C1,PS2,PHONE,Dispute,Other Dispute,20/04/2021 16:54:00,26.846,81.004
LUCKNOW,P20042110452,C1,PS2,NERS112,Sos,Sos,20/04/2021 18:31:00,26.858,81.004
LUCKNOW,P20042111840,C1,PS2,PHONE,Unclaimed Information,Unclaimed Vehicle,20/04/2021 20:04:00,26.856,80.998
LUCKNOW,P20042112395,C1,PS2,PHONE,Dispute,Other Dispute,20/04/2021 20:32:00,26.847,81.000
LUCKNOW,P20042113742,C1,PS2,NERS112,Sos,Sos,20/04/2021 21:36:00,26.838,81.000
LUCKNOW,P20042114831,C1,PS2,PHONE,Threat In Person,Threatening To Kill,20/04/2021 22:21:00,26.848,81.014
LUCKNOW,P20042115455,C1,PS2,PHONE,Threat In Person,Threatening To Kill,20/04/2021 22:53:00,26.849,81.014
LUCKNOW,P21042105172,C1,PS2,PHONE,Threat In Person,Threatening To Kill,21/04/2021 12:33:00,26.856,81.000
LUCKNOW,P21042105922,C1,PS2,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,21/04/2021 13:41:00,26.842,80.996
LUCKNOW,P21042106437,C1,PS2,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,21/04/2021 14:29:00,26.851,80.996
LUCKNOW,P21042107034,C1,PS2,TWITTER,Dispute,Dispute In Hospital,21/04/2021 15:26:00,26.851,80.996
LUCKNOW,P21042108251,C1,PS2,PHONE,Unknown,Unknown,21/04/2021 17:18:00,26.850,81.013
LUCKNOW,P21042108381,C1,PS2,PHONE,Unknown,Unknown,21/04/2021 17:30:00,26.854,81.002
LUCKNOW,P21042108699,C1,PS2,PHONE,Corona,Help For Other,21/04/2021 17:57:00,26.849,80.989
LUCKNOW,P21042109525,C1,PS2,PHONE,Threat In Person,Threatening To Kill,21/04/2021 19:03:00,26.857,80.997
LUCKNOW,P21042109620,C1,PS2,PHONE,Dispute,Other Dispute,21/04/2021 19:10:00,26.846,81.007
LUCKNOW,P21042111238,C1,PS2,WhatsApp,Information Against Police,Prv Has Taken Money From The Caller,21/04/2021 20:59:00,26.842,80.996
LUCKNOW,P21042112325,C1,PS2,PHONE,Dispute,With Neighbor,21/04/2021 21:48:00,26.850,81.013
LUCKNOW,P21042112685,C1,PS2,PHONE,Attempted Murder,Beaten With Lathi/Stick,21/04/2021 22:04:00,26.846,81.004
LUCKNOW,P21042112790,C1,PS2,PHONE,Threat In Person,Attack,21/04/2021 22:09:00,26.852,80.990
LUCKNOW,P21042112852,C1,PS2,PHONE,Dispute,Dispute In Hospital,21/04/2021 22:12:00,26.853,81.001
LUCKNOW,P21042113042,C1,PS2,PHONE,Corona,Help For Other,21/04/2021 22:21:00,26.853,80.990
LUCKNOW,P21042113261,C1,PS2,PHONE,Dispute,Other Dispute,21/04/2021 22:32:00,26.859,80.992
LUCKNOW,P21042113306,C1,PS2,PHONE,Dispute,Dispute With Drunk Person,21/04/2021 22:34:00,26.856,80.989
LUCKNOW,P21042113649,C1,PS2,PHONE,Dispute,Money Transactions Dispute,21/04/2021 22:56:00,26.848,80.993
LUCKNOW,P21042114183,C1,PS2,PHONE,Found Deadbody,Male Dead Body,21/04/2021 23:35:00,26.854,81.005
LUCKNOW,P22042100459,C1,PS2,PHONE,Threat In Person,Threatening To Kill,22/04/2021 01:09:00,26.846,80.997
LUCKNOW,P22042100920,C1,PS2,PHONE,Corona,Help For Other,22/04/2021 04:36:00,26.852,80.990
LUCKNOW,P22042101026,C1,PS2,PHONE,Suicide,Consuming Poison,22/04/2021 05:44:00,26.842,80.996
LUCKNOW,P22042101399,C1,PS2,PHONE,Theft,Other Location,22/04/2021 06:56:00,26.857,80.997
LUCKNOW,P22042101652,C1,PS2,PHONE,Dispute,Other Dispute,22/04/2021 07:30:00,26.853,81.005
LUCKNOW,P22042101862,C1,PS2,PHONE,Dispute,Other Dispute,22/04/2021 07:52:00,26.851,81.020
LUCKNOW,P22042103201,C1,PS2,PHONE,Theft,Two Wheeler Vehicle,22/04/2021 09:58:00,26.856,81.007
LUCKNOW,P22042104100,C1,PS2,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,22/04/2021 12:04:00,26.853,81.018
LUCKNOW,P22042108128,C1,PS2,PHONE,Attempted Murder,Sharp Weapons,22/04/2021 19:16:00,26.860,80.997
LUCKNOW,P22042108447,C1,PS2,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,22/04/2021 19:40:00,26.860,81.000
LUCKNOW,P22042109853,C1,PS2,PHONE,Dispute,Other Dispute,22/04/2021 21:10:00,26.858,80.986
LUCKNOW,P22042109980,C1,PS2,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,22/04/2021 21:16:00,26.858,80.986
LUCKNOW,P22042110002,C1,PS2,PHONE,Threat In Person,Attack,22/04/2021 21:17:00,26.858,80.990
LUCKNOW,P22042110394,C1,PS2,PHONE,Threat In Person,Attack,22/04/2021 21:36:00,26.845,80.995
LUCKNOW,P22042110760,C1,PS2,PHONE,Dispute,Other Dispute,22/04/2021 21:53:00,26.858,80.986
LUCKNOW,P22042110792,C1,PS2,PHONE,Unclaimed Information,Unclaimed Women,22/04/2021 21:54:00,26.849,81.006
LUCKNOW,P23042100603,C1,PS2,PHONE,Missing,Grp- Person Accident By Train ,23/04/2021 01:29:00,26.854,80.999
LUCKNOW,P23042102872,C1,PS2,PHONE,Dispute,Dispute With Drunk Person,23/04/2021 09:05:00,26.852,80.987
LUCKNOW,P23042103085,C1,PS2,PHONE,Threat In Person,Threatening To Kill,23/04/2021 09:21:00,26.852,80.990
LUCKNOW,P23042103541,C1,PS2,PHONE,Kidnap,Child Kidnap,23/04/2021 09:58:00,26.857,81.014
LUCKNOW,P23042103660,C1,PS2,PHONE,Forgery,Making Fake Papers,23/04/2021 10:08:00,26.852,80.990
LUCKNOW,P23042104796,C1,PS2,PHONE,Dispute,With Neighbor,23/04/2021 11:41:00,26.850,80.982
LUCKNOW,P23042105358,C1,PS2,PHONE,Dispute,Money Transactions Dispute,23/04/2021 12:30:00,26.861,80.993
LUCKNOW,P23042105798,C1,PS2,PHONE,Corona,Suspect Found Infected,23/04/2021 13:08:00,26.857,80.974
LUCKNOW,P23042109082,C1,PS2,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,23/04/2021 17:45:00,26.851,81.010
LUCKNOW,P23042109427,C1,PS2,PHONE,Dispute,Money Transactions Dispute,23/04/2021 18:15:00,26.848,80.997
LUCKNOW,P23042109522,C1,PS2,PHONE,Unclaimed Information,Unclaimed Women,23/04/2021 18:22:00,26.852,81.001
LUCKNOW,P23042111007,C1,PS2,PHONE,Dispute,Other Dispute,23/04/2021 20:13:00,26.841,80.992
LUCKNOW,P23042111186,C1,PS2,PHONE,Dispute,Dispute With Drunk Person,23/04/2021 20:24:00,26.846,80.997
LUCKNOW,P23042111426,C1,PS2,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,23/04/2021 20:37:00,26.852,80.990
LUCKNOW,P23042112019,C1,PS2,PHONE,Medium Fire,Farm Forest Agriculture,23/04/2021 21:03:00,26.855,81.018
LUCKNOW,P23042112343,C1,PS2,PHONE,Dispute,Other Dispute,23/04/2021 21:19:00,26.859,80.986
LUCKNOW,P23042114308,C1,PS2,NERS112,Sos,Sos,23/04/2021 22:50:00,26.853,80.988
LUCKNOW,P23042114685,C1,PS2,PHONE,#N/A,#N/A,23/04/2021 23:16:00,26.856,81.000
LUCKNOW,P24042100523,C1,PS2,PHONE,Dispute,Dispute In Hospital,24/04/2021 01:08:00,26.851,80.996
LUCKNOW,P24042102506,C1,PS2,PHONE,Missing,Mobile,24/04/2021 08:36:00,26.846,81.004
LUCKNOW,P24042102533,C1,PS2,PHONE,Female Sexual Harrassment,Teasing On Public Place,24/04/2021 08:38:00,26.851,80.991
LUCKNOW,P24042102656,C1,PS2,PHONE,Corona,Help For Other,24/04/2021 08:48:00,26.854,80.991
LUCKNOW,P24042103375,C1,PS2,PHONE,Corona,Help For Other,24/04/2021 09:43:00,26.851,80.983
LUCKNOW,P24042103657,C1,PS2,PHONE,Female Sexual Harrassment,Teasing On Public Place,24/04/2021 10:04:00,26.852,80.990
LUCKNOW,P24042104162,C1,PS2,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By ,24/04/2021 10:40:00,26.842,80.992
LUCKNOW,P24042105790,C1,PS2,PHONE,Dispute,Other Dispute,24/04/2021 12:44:00,26.853,80.997
LUCKNOW,P24042107584,C1,PS2,TWITTER,Unknown,Unknown,24/04/2021 15:40:00,26.851,80.996
LUCKNOW,P24042108471,C1,PS2,PHONE,Corona,Open School/Coaching Institution/College/Office,24/04/2021 17:01:00,26.863,80.979
LUCKNOW,P24042109575,C1,PS2,PHONE,Encroachment,On Road,24/04/2021 18:34:00,26.850,80.985
LUCKNOW,P24042109761,C1,PS2,PHONE,Corona,Sale Of Meat In Open,24/04/2021 18:49:00,26.859,80.995
LUCKNOW,P24042109933,C1,PS2,WhatsApp,Corona,Sale Of Meat In Open,24/04/2021 19:02:00,26.860,80.997
LUCKNOW,P24042112284,C1,PS2,PHONE,Dispute,Other Dispute,24/04/2021 21:46:00,26.858,80.989
LUCKNOW,P24042112432,C1,PS2,PHONE,Female Sexual Harrassment,Teasing On Public Place,24/04/2021 21:53:00,26.860,80.991
LUCKNOW,P24042114009,C1,PS2,PHONE,Assault/Riot/Commotion,Between Other Groups,24/04/2021 23:39:00,26.845,80.995
LUCKNOW,P24042114024,C1,PS2,PHONE,Dispute,Other Dispute,24/04/2021 23:40:00,26.842,80.997
LUCKNOW,P25042100338,C1,PS2,TWITTER,Unknown,Unknown,25/04/2021 00:37:00,26.851,80.996
LUCKNOW,P25042100777,C1,PS2,PHONE,Corona,Help For Other,25/04/2021 02:17:00,26.846,81.004
LUCKNOW,P25042100787,C1,PS2,PHONE,Unknown,Unknown,25/04/2021 02:21:00,26.847,81.005
LUCKNOW,P25042102064,C1,PS2,PHONE,Threat In Person,Threatening To Kill,25/04/2021 08:06:00,26.856,81.009
LUCKNOW,P25042106283,C1,PS2,PHONE,Missing,Women,25/04/2021 14:12:00,26.857,80.997
LUCKNOW,P25042108333,C1,PS2,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,25/04/2021 17:31:00,26.849,80.986
LUCKNOW,P25042108343,C1,PS2,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,25/04/2021 17:32:00,26.852,80.982
LUCKNOW,P25042108345,C1,PS2,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,25/04/2021 17:33:00,26.842,80.996
LUCKNOW,P25042108372,C1,PS2,PHONE,Medium Fire,Electrical Equipment,25/04/2021 17:35:00,26.851,80.987
LUCKNOW,P25042108381,C1,PS2,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,25/04/2021 17:36:00,26.850,80.987
LUCKNOW,P25042108388,C1,PS2,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,25/04/2021 17:37:00,26.850,80.984
LUCKNOW,P25042108421,C1,PS2,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,25/04/2021 17:40:00,26.854,80.990
LUCKNOW,P25042108594,C1,PS2,PHONE,Major Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,25/04/2021 17:56:00,26.852,80.987
LUCKNOW,P25042109366,C1,PS2,PHONE,Corona,Quarantine Violation,25/04/2021 18:59:00,26.842,80.992
LUCKNOW,P25042111546,C1,PS2,PHONE,Dispute,Other Dispute,25/04/2021 21:30:00,26.848,81.005
LUCKNOW,P25042112985,C1,PS2,PHONE,Pollution,Sound Pollution,25/04/2021 22:37:00,26.862,80.979
LUCKNOW,P26042104684,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26/04/2021 09:48:00,26.857,81.014
LUCKNOW,P26042109955,C1,PS2,PHONE,Dispute,Other Dispute,26/04/2021 16:28:00,26.842,80.997
LUCKNOW,P26042112024,C1,PS2,NERS112,Sos,Sos,26/04/2021 18:44:00,26.847,80.999
LUCKNOW,P26042112119,C1,PS2,PHONE,Female Harrassment,Misbehaviour With Child By Outsider,26/04/2021 18:50:00,26.859,80.985
LUCKNOW,P26042112148,C1,PS2,PHONE,Theft,Other Location,26/04/2021 18:52:00,26.843,80.998
LUCKNOW,P26042112445,C1,PS2,PHONE,Dispute,Other Dispute,26/04/2021 19:13:00,26.853,80.994
LUCKNOW,P26042112480,C1,PS2,PHONE,Dispute,Other Dispute,26/04/2021 19:16:00,26.844,80.984
LUCKNOW,P26042113298,C1,PS2,PHONE,Female Sexual Harrassment,Teasing On Public Place,26/04/2021 20:05:00,26.854,81.001
LUCKNOW,P26042114164,C1,PS2,PHONE,Missing,Grp- Person Accident By Train ,26/04/2021 20:48:00,26.842,80.997
LUCKNOW,P26042114579,C1,PS2,PHONE,Dispute,With Neighbor,26/04/2021 21:06:00,26.847,80.994
LUCKNOW,P26042114909,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26/04/2021 21:19:00,26.859,80.989
LUCKNOW,P26042116696,C1,PS2,PHONE,Dispute,With Neighbor,26/04/2021 22:37:00,26.849,80.996
LUCKNOW,P26042116975,C1,PS2,PHONE,Dispute,Other Dispute,26/04/2021 22:49:00,26.847,80.994
LUCKNOW,P26042117524,C1,PS2,PHONE,Attempted Murder,Beaten With Lathi/Stick,26/04/2021 23:17:00,26.859,80.994
LUCKNOW,P26042117539,C1,PS2,PHONE,Information Against Police,Misbehavior By Ps Incharge,26/04/2021 23:18:00,26.848,80.994
LUCKNOW,P27042101445,C1,PS2,PHONE,Corona,Help For Other,27/04/2021 03:25:00,26.851,80.980
LUCKNOW,P27042101509,C1,PS2,PHONE,Corona,Help For Other,27/04/2021 03:45:00,26.850,80.982
LUCKNOW,P27042101512,C1,PS2,PHONE,Dispute,Dispute In Hospital,27/04/2021 03:46:00,26.850,80.982
LUCKNOW,P27042101576,C1,PS2,PHONE,Corona,Help For Other,27/04/2021 04:19:00,26.851,80.979
LUCKNOW,P27042102136,C1,PS2,PHONE,Corona,Help For Other,27/04/2021 06:51:00,26.851,80.980
LUCKNOW,P27042106853,C1,PS2,PHONE,Dispute,Dispute With Service Provider Or Vendor,27/04/2021 13:19:00,26.849,80.980
LUCKNOW,P27042109247,C1,PS2,PHONE,Unclaimed Information,Unclaimed Vehicle,27/04/2021 16:36:00,26.853,81.002
LUCKNOW,P27042109277,C1,PS2,PHONE,Theft,Four Wheeler Vehicle,27/04/2021 16:38:00,26.848,81.017
LUCKNOW,P27042109643,C1,PS2,PHONE,Kidnap,Men Kidnap,27/04/2021 17:06:00,26.859,80.989
LUCKNOW,P27042110477,C1,PS2,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,27/04/2021 18:04:00,26.856,80.998
LUCKNOW,P27042112579,C1,PS2,PHONE,Dispute,Other Dispute,27/04/2021 20:16:00,26.855,81.003
LUCKNOW,P27042113817,C1,PS2,PHONE,Dispute,Other Dispute,27/04/2021 21:09:00,26.848,81.012
LUCKNOW,P27042115102,C1,PS2,PHONE,Dispute,Money Transactions Dispute,27/04/2021 22:03:00,26.845,80.998
LUCKNOW,P27042116113,C1,PS2,PHONE,Threat In Person,Threatening To Kill,27/04/2021 22:52:00,26.851,80.996
